Folder,EdsFile,CIP Vendor,CIP Product Type,CIP Product Code,Revision,ProdType,ProdTypeStr,DescText,MajRev,MinRev,Catalog
DeviceNet,0001009592080100.eds,0001,149,37384,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A2P5...
DeviceNet,0001009592080200.eds,0001,149,37384,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-A2P5...
DeviceNet,0001009592080300.eds,0001,149,37384,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-A2P5...
DeviceNet,00010095A2080100.eds,0001,149,41480,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A2P5...
DeviceNet,0001007E94080200.eds,0001,126,37896,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-A4P8...
DeviceNet,0001007E94080300.eds,0001,126,37896,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-A4P8...
DeviceNet,0001009594080100.eds,0001,149,37896,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A4P8...
DeviceNet,0001009594080200.eds,0001,149,37896,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-A4P8...
DeviceNet,0001009594080300.eds,0001,149,37896,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-A4P8...
DeviceNet,00010095A4080100.eds,0001,149,41992,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A4P8...
DeviceNet,0001007E96080200.eds,0001,126,38408,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-A8P0...
DeviceNet,0001007E96080300.eds,0001,126,38408,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-A8P0...
DeviceNet,0001009596080100.eds,0001,149,38408,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A8P0...
DeviceNet,0001009596080200.eds,0001,149,38408,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-A8P0...
DeviceNet,0001009596080300.eds,0001,149,38408,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-A8P0...
DeviceNet,00010095A6080100.eds,0001,149,42504,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A8P0...
DeviceNet,0001007E97080200.eds,0001,126,38664,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-A011...
DeviceNet,0001007E97080300.eds,0001,126,38664,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-A011...
DeviceNet,0001009597080100.eds,0001,149,38664,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A011...
DeviceNet,0001009597080200.eds,0001,149,38664,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-A011...
DeviceNet,0001009597080300.eds,0001,149,38664,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-A011...
DeviceNet,00010095A7080100.eds,0001,149,42760,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A011...
DeviceNet,0001007EB1080200.eds,0001,126,45320,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B1P5...
DeviceNet,0001007EB1080300.eds,0001,126,45320,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B1P5...
DeviceNet,00010095B1080100.eds,0001,149,45320,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B1P5...
DeviceNet,00010095B1080200.eds,0001,149,45320,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B1P5...
DeviceNet,00010095B1080300.eds,0001,149,45320,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B1P5...
DeviceNet,0001007EB2080200.eds,0001,126,45576,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B2P5...
DeviceNet,0001007EB2080300.eds,0001,126,45576,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B2P5...
DeviceNet,00010095B2080100.eds,0001,149,45576,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B2P5...
DeviceNet,00010095B2080200.eds,0001,149,45576,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B2P5...
DeviceNet,00010095B2080300.eds,0001,149,45576,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B2P5...
DeviceNet,0001007EB4080200.eds,0001,126,46088,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B5P0...
DeviceNet,0001007EB4080300.eds,0001,126,46088,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B5P0...
DeviceNet,00010095B4080100.eds,0001,149,46088,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B5P0...
DeviceNet,00010095B4080200.eds,0001,149,46088,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B5P0...
DeviceNet,00010095B4080300.eds,0001,149,46088,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B5P0...
DeviceNet,0001007EB6080200.eds,0001,126,46600,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B8P0...
DeviceNet,0001007EB6080300.eds,0001,126,46600,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B8P0...
DeviceNet,00010095B6080100.eds,0001,149,46600,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B8P0...
DeviceNet,00010095B6080200.eds,0001,149,46600,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B8P0...
DeviceNet,00010095B6080300.eds,0001,149,46600,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B8P0...
DeviceNet,0001007EB7080200.eds,0001,126,46856,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B011...
DeviceNet,0001007EB7080300.eds,0001,126,46856,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B011...
DeviceNet,00010095B7080100.eds,0001,149,46856,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B011...
DeviceNet,00010095B7080200.eds,0001,149,46856,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B011...
DeviceNet,00010095B7080300.eds,0001,149,46856,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B011...
DeviceNet,0001007EB8080200.eds,0001,126,47112,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B017...
DeviceNet,0001007EB8080300.eds,0001,126,47112,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B017...
DeviceNet,00010095B8080100.eds,0001,149,47112,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B017...
DeviceNet,00010095B8080200.eds,0001,149,47112,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B017...
DeviceNet,00010095B8080300.eds,0001,149,47112,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B017...
DeviceNet,0001007EB9080200.eds,0001,126,47368,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B024...
DeviceNet,0001007EB9080300.eds,0001,126,47368,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B024...
DeviceNet,00010095B9080100.eds,0001,149,47368,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B024...
DeviceNet,00010095B9080200.eds,0001,149,47368,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B024...
DeviceNet,00010095B9080300.eds,0001,149,47368,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B024...
DeviceNet,0001007EBA080200.eds,0001,126,47624,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B032...
DeviceNet,0001007EBA080300.eds,0001,126,47624,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B032...
DeviceNet,00010095BA080100.eds,0001,149,47624,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B032...
DeviceNet,00010095BA080200.eds,0001,149,47624,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B032...
DeviceNet,00010095BA080300.eds,0001,149,47624,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B032...
DeviceNet,0001007EBB080200.eds,0001,126,47880,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B048...
DeviceNet,0001007EBB080300.eds,0001,126,47880,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B048...
DeviceNet,00010095BB080100.eds,0001,149,47880,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B048...
DeviceNet,00010095BB080200.eds,0001,149,47880,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B048...
DeviceNet,00010095BB080300.eds,0001,149,47880,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B048...
DeviceNet,0001007EBC080200.eds,0001,126,48136,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-B062...
DeviceNet,0001007EBC080300.eds,0001,126,48136,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-B062...
DeviceNet,00010095BC080100.eds,0001,149,48136,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-B062...
DeviceNet,00010095BC080200.eds,0001,149,48136,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-B062...
DeviceNet,00010095BC080300.eds,0001,149,48136,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-B062...
DeviceNet,0001007EC2080200.eds,0001,126,49672,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D1P4...
DeviceNet,0001007EC2080300.eds,0001,126,49672,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D1P4...
DeviceNet,00010095C2080100.eds,0001,149,49672,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D1P4...
DeviceNet,00010095C2080200.eds,0001,149,49672,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D1P4...
DeviceNet,00010095C2080300.eds,0001,149,49672,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D1P4...
DeviceNet,0001007EC4080200.eds,0001,126,50184,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D2P3...
DeviceNet,0001007EC4080300.eds,0001,126,50184,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D2P3...
DeviceNet,00010095C4080100.eds,0001,149,50184,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D2P3...
DeviceNet,00010095C4080200.eds,0001,149,50184,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D2P3...
DeviceNet,00010095C4080300.eds,0001,149,50184,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D2P3...
DeviceNet,0001007EC6080200.eds,0001,126,50696,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D4P0...
DeviceNet,0001007EC6080300.eds,0001,126,50696,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D4P0...
DeviceNet,00010095C6080100.eds,0001,149,50696,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D4P0...
DeviceNet,00010095C6080200.eds,0001,149,50696,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D4P0...
DeviceNet,00010095C6080300.eds,0001,149,50696,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D4P0...
DeviceNet,0001007EC7080200.eds,0001,126,50952,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D6P0...
DeviceNet,0001007EC7080300.eds,0001,126,50952,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D6P0...
DeviceNet,00010095C7080100.eds,0001,149,50952,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D6P0...
DeviceNet,00010095C7080200.eds,0001,149,50952,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D6P0...
DeviceNet,00010095C7080300.eds,0001,149,50952,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D6P0...
DeviceNet,0001007EC8080200.eds,0001,126,51208,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D010...
DeviceNet,0001007EC8080300.eds,0001,126,51208,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D010...
DeviceNet,00010095C8080100.eds,0001,149,51208,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D010...
DeviceNet,00010095C8080200.eds,0001,149,51208,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D010...
DeviceNet,00010095C8080300.eds,0001,149,51208,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D010...
DeviceNet,0001007EC9080200.eds,0001,126,51464,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D013...
DeviceNet,0001007EC9080300.eds,0001,126,51464,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D013...
DeviceNet,00010095C9080100.eds,0001,149,51464,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D013...
DeviceNet,00010095C9080200.eds,0001,149,51464,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D013...
DeviceNet,00010095C9080300.eds,0001,149,51464,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D013...
DeviceNet,0001007ECA080200.eds,0001,126,51720,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D017...
DeviceNet,0001007ECA080300.eds,0001,126,51720,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D017...
DeviceNet,00010095CA080100.eds,0001,149,51720,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D017...
DeviceNet,00010095CA080200.eds,0001,149,51720,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D017...
DeviceNet,00010095CA080300.eds,0001,149,51720,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D017...
DeviceNet,0001007ECB080200.eds,0001,126,51976,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D024...
DeviceNet,0001007ECB080300.eds,0001,126,51976,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D024...
DeviceNet,00010095CB080100.eds,0001,149,51976,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D024...
DeviceNet,00010095CB080200.eds,0001,149,51976,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D024...
DeviceNet,00010095CB080300.eds,0001,149,51976,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D024...
DeviceNet,0001007ECC080200.eds,0001,126,52232,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D030...
DeviceNet,0001007ECC080300.eds,0001,126,52232,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D030...
DeviceNet,00010095CC080100.eds,0001,149,52232,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D030...
DeviceNet,00010095CC080200.eds,0001,149,52232,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D030...
DeviceNet,00010095CC080300.eds,0001,149,52232,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D030...
DeviceNet,0001007ECD080200.eds,0001,126,52488,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D037...
DeviceNet,0001007ECD080300.eds,0001,126,52488,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D037...
DeviceNet,00010095CD080100.eds,0001,149,52488,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D037...
DeviceNet,00010095CD080200.eds,0001,149,52488,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D037...
DeviceNet,00010095CD080300.eds,0001,149,52488,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D037...
DeviceNet,0001007ECE080200.eds,0001,126,52744,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-D043...
DeviceNet,0001007ECE080300.eds,0001,126,52744,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-D043...
DeviceNet,00010095CE080100.eds,0001,149,52744,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-D043...
DeviceNet,00010095CE080200.eds,0001,149,52744,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-D043...
DeviceNet,00010095CE080300.eds,0001,149,52744,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-D043...
DeviceNet,0001007ED2080200.eds,0001,126,53768,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E0P9...
DeviceNet,0001007ED2080300.eds,0001,126,53768,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E0P9...
DeviceNet,00010095D2080100.eds,0001,149,53768,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E0P9...
DeviceNet,00010095D2080200.eds,0001,149,53768,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E0P9...
DeviceNet,00010095D2080300.eds,0001,149,53768,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E0P9...
DeviceNet,0001007ED4080200.eds,0001,126,54280,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E1P7...
DeviceNet,0001007ED4080300.eds,0001,126,54280,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E1P7...
DeviceNet,00010095D4080100.eds,0001,149,54280,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E1P7...
DeviceNet,00010095D4080200.eds,0001,149,54280,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E1P7...
DeviceNet,00010095D4080300.eds,0001,149,54280,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E1P7...
DeviceNet,0001007ED6080200.eds,0001,126,54792,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E3P0...
DeviceNet,0001007ED6080300.eds,0001,126,54792,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E3P0...
DeviceNet,00010095D6080100.eds,0001,149,54792,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E3P0...
DeviceNet,00010095D6080200.eds,0001,149,54792,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E3P0...
DeviceNet,00010095D6080300.eds,0001,149,54792,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E3P0...
DeviceNet,0001007ED7080200.eds,0001,126,55048,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E4P2...
DeviceNet,0001007ED7080300.eds,0001,126,55048,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E4P2...
